Pokedex_ID,Name,HP,Attack,Defense,SpAtk,SpDef,Speed,Total_Stats,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
840,Applin,40,40,80,40,40,20,260,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
841,Flapple,70,110,80,95,60,70,485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
841,Flapple-Gmax,70,110,80,95,60,70,485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
842,Appletun,110,85,80,100,80,30,485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
842,Appletun-Gmax,110,85,80,100,80,30,485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
843,Silicobra,52,57,75,35,50,46,315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
844,Sandaconda,72,107,125,65,70,71,510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
844,Sandaconda-Gmax,72,107,125,65,70,71,510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
845,Cramorant,70,85,55,85,95,85,475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,Cramorant-Gulping,70,85,55,85,95,85,475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,Cramorant-Gorging,70,85,55,85,95,85,475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
846,Arrokuda,41,63,40,40,30,66,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847,Barraskewda,61,123,60,60,50,136,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
848,Toxel,40,38,35,54,35,40,242,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,Toxtricity,75,98,70,114,70,75,502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,Toxtricity-Low-Key,75,98,70,114,70,75,502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,Toxtricity-Gmax,75,98,70,114,70,75,502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,Toxtricity-Low-Key-Gmax,75,98,70,114,70,75,502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,Sizzlipede,50,65,45,50,50,45,305,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,Centiskorch,100,115,65,90,90,65,525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
851,Centiskorch-Gmax,100,115,65,90,90,65,525,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
852,Clobbopus,50,68,60,50,50,32,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
853,Grapploct,80,118,90,70,80,42,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,Sinistea,40,45,45,74,54,50,308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
854,Sinistea-Antique,40,45,45,74,54,50,308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
855,Polteageist,60,65,65,134,114,70,508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
855,Polteageist-Antique,60,65,65,134,114,70,508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
856,Hatenna,42,30,45,56,53,39,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857,Hattrem,57,40,65,86,73,49,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
858,Hatterene,57,90,95,136,103,29,510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
858,Hatterene-Gmax,57,90,95,136,103,29,510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
859,Impidimp,45,45,30,55,40,50,265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Morgrem,65,60,45,75,55,70,370,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Grimmsnarl,95,120,65,95,75,60,510,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Grimmsnarl-Gmax,95,120,65,95,75,60,510,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Obstagoon,93,90,101,60,81,95,520,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
863,Perrserker,70,110,100,50,60,50,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
864,Cursola,60,95,50,145,130,30,510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
865,Sirfetch’d,62,135,95,68,82,65,507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
866,Mr. Rime,80,85,75,110,100,70,520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
867,Runerigus,58,95,145,50,105,30,483,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
868,Milcery,45,40,40,50,61,34,270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Ruby-Cream,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Matcha-Cream,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Mint-Cream,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Lemon-Cream,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Salted-Cream,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Ruby-Swirl,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Caramel-Swirl,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Rainbow-Swirl,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Alcremie-Gmax,65,60,75,110,121,64,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Falinks,65,100,100,70,60,75,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,Pincurchin,48,101,95,91,85,15,435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Snom,30,25,35,45,30,20,185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
873,Frosmoth,70,65,60,125,90,65,475,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
874,Stonjourner,100,125,135,20,20,70,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
875,Eiscue,75,80,110,65,90,50,470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
875,Eiscue-Noice,75,80,70,65,50,130,470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
876,Indeedee,60,65,55,105,95,95,475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
876,Indeedee-F,70,55,65,95,105,85,475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
877,Morpeko,58,95,58,70,58,97,436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Morpeko-Hangry,58,95,58,70,58,97,436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Cufant,72,80,49,40,49,40,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
879,Copperajah,122,130,69,80,69,30,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
879,Copperajah-Gmax,122,130,69,80,69,30,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
880,Dracozolt,90,100,90,80,70,75,505,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Arctozolt,90,100,90,90,80,55,505,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
882,Dracovish,90,90,100,70,80,75,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,Arctovish,90,90,100,80,90,55,505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
884,Duraludon,70,95,115,120,50,85,535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
884,Duraludon-Gmax,70,95,115,120,50,85,535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
885,Dreepy,28,60,30,40,30,82,270,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
886,Drakloak,68,80,50,60,50,102,410,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
887,Dragapult,88,120,75,100,75,142,600,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
888,Zacian,92,120,115,80,115,138,660,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Zacian-Crowned,92,150,115,80,115,148,700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
889,Zamazenta,92,120,115,80,115,138,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
889,Zamazenta-Crowned,92,120,140,80,140,128,700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
890,Eternatus,140,85,95,145,95,130,690,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,Eternatus-Eternamax,255,115,250,125,250,130,1125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
891,Kubfu,60,90,60,53,50,72,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892,Urshifu,100,130,100,63,60,97,550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892,Urshifu-Rapid-Strike,100,130,100,63,60,97,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
892,Urshifu-Gmax,100,130,100,63,60,97,550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892,Urshifu-Rapid-Strike-Gmax,100,130,100,63,60,97,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
893,Zarude,105,120,105,70,95,105,600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
893,Zarude-Dada,105,120,105,70,95,105,600,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
894,Regieleki,80,100,50,100,50,200,580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Regidrago,200,100,50,100,50,80,580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Glastrier,100,145,130,65,110,30,580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
897,Spectrier,100,65,60,145,80,130,580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
898,Calyrex,100,80,80,80,80,80,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
898,Calyrex-Ice,100,165,150,85,130,50,680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
898,Calyrex-Shadow,100,85,80,165,100,150,680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
899,Wyrdeer,103,105,72,105,75,65,525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
900,Kleavor,70,135,95,45,70,85,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901,Ursaluna,130,140,105,45,80,50,550,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
901,Ursaluna-Bloodmoon,113,70,120,135,65,52,555,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
902,Basculegion,120,112,65,80,75,78,530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
902,Basculegion-F,120,92,65,100,75,78,530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
903,Sneasler,80,130,60,40,80,120,510,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
904,Overqwil,85,115,95,65,65,85,510,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905,Enamorus,74,115,70,135,80,106,580,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,Enamorus-Therian,74,115,110,135,100,46,580,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
906,Sprigatito,40,61,54,45,45,65,310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
907,Floragato,61,80,63,60,63,83,410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
908,Meowscarada,76,110,70,81,70,123,530,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
909,Fuecoco,67,45,59,63,40,36,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
910,Crocalor,81,55,78,90,58,49,411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
911,Skeledirge,104,75,100,110,75,66,530,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
912,Quaxly,55,65,45,50,45,50,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
913,Quaxwell,70,85,65,65,60,65,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
914,Quaquaval,85,120,80,85,75,85,530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
915,Lechonk,54,45,40,35,45,35,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
916,Oinkologne,110,100,75,59,80,65,489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
916,Oinkologne-F,115,90,70,59,90,65,489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
917,Tarountula,35,41,45,29,40,20,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Spidops,60,79,92,52,86,35,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,Nymble,33,46,40,21,25,45,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Lokix,71,102,78,52,55,92,450,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Pawmi,45,50,20,40,25,60,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,Pawmo,60,75,40,50,40,85,350,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
923,Pawmot,70,115,70,70,60,105,490,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
924,Tandemaus,50,50,45,40,45,75,305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
925,Maushold,74,75,70,65,75,111,470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
925,Maushold-Four,74,75,70,65,75,111,470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
926,Fidough,37,55,70,30,55,65,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Dachsbun,57,80,115,50,80,95,477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Smoliv,41,35,45,58,51,30,260,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
929,Dolliv,52,53,60,78,78,33,354,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
930,Arboliva,78,69,90,125,109,39,510,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
931,Squawkabilly,82,96,51,45,51,92,417,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
931,Squawkabilly-Blue,82,96,51,45,51,92,417,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
931,Squawkabilly-Yellow,82,96,51,45,51,92,417,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
931,Squawkabilly-White,82,96,51,45,51,92,417,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
932,Nacli,55,55,75,35,35,25,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
933,Naclstack,60,60,100,35,65,35,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,Garganacl,100,100,130,45,90,35,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935,Charcadet,40,50,40,50,40,35,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
936,Armarouge,85,60,100,125,80,75,525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
937,Ceruledge,75,125,80,60,100,85,525,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
938,Tadbulb,61,31,41,59,35,45,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Bellibolt,109,64,91,103,83,45,495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Wattrel,40,40,35,55,40,70,280,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
941,Kilowattrel,70,70,60,105,60,125,490,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,Maschiff,60,78,60,40,51,51,340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Mabosstiff,80,120,90,60,70,85,505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,Shroodle,40,65,35,40,35,75,290,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
945,Grafaiai,63,95,65,80,72,110,485,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
946,Bramblin,40,65,30,45,35,60,275,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
947,Brambleghast,55,115,70,80,70,90,480,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
948,Toedscool,40,40,35,50,100,70,335,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
949,Toedscruel,80,70,65,80,120,100,515,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
950,Klawf,70,100,115,35,55,75,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
951,Capsakid,50,62,40,62,40,50,304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
952,Scovillain,65,108,65,108,65,75,486,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
953,Rellor,41,50,60,31,58,30,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Rabsca,75,50,85,115,100,45,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
955,Flittle,30,35,30,55,30,75,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
956,Espathra,95,60,60,101,60,105,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
957,Tinkatink,50,45,45,35,64,58,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
958,Tinkatuff,65,55,55,45,82,78,380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
959,Tinkaton,85,75,77,70,105,94,506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
960,Wiglett,10,55,25,35,25,95,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961,Wugtrio,35,100,50,50,70,120,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
962,Bombirdier,70,103,85,60,85,82,485,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,Finizen,70,45,40,45,40,75,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,Palafin,100,70,72,53,62,100,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,Palafin-Hero,100,160,97,106,87,100,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,Varoom,45,70,63,30,45,47,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
966,Revavroom,80,119,90,54,67,90,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
967,Cyclizar,70,95,65,85,65,121,501,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
968,Orthworm,70,85,145,60,55,65,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
969,Glimmet,48,35,42,105,60,60,350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
970,Glimmora,83,55,90,130,81,86,525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
971,Greavard,50,61,60,30,55,34,290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
972,Houndstone,72,101,100,50,97,68,488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
973,Flamigo,82,115,74,75,64,90,500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
974,Cetoddle,108,68,45,30,40,43,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
975,Cetitan,170,113,65,45,55,73,521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
976,Veluza,90,102,73,78,65,70,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
977,Dondozo,150,100,115,65,65,35,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
978,Tatsugiri,68,50,60,120,95,82,475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
978,Tatsugiri-Droopy,68,50,60,120,95,82,475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
978,Tatsugiri-Stretchy,68,50,60,120,95,82,475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
979,Annihilape,110,115,80,50,90,90,535,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
980,Clodsire,130,75,60,45,100,20,430,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
981,Farigiraf,120,90,70,110,70,60,520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
982,Dudunsparce,125,100,80,85,75,55,520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
982,Dudunsparce-Three-Segment,125,100,80,85,75,55,520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
983,Kingambit,100,135,120,60,85,50,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
984,Great Tusk,115,131,131,53,53,87,570,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
985,Scream Tail,115,65,99,65,115,111,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
986,Brute Bonnet,111,127,99,79,99,55,570,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
987,Flutter Mane,55,55,55,135,135,135,570,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
988,Slither Wing,85,135,79,85,105,81,570,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
989,Sandy Shocks,85,81,97,121,85,101,570,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
990,Iron Treads,90,112,120,72,70,106,570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
991,Iron Bundle,56,80,114,124,60,136,570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
992,Iron Hands,154,140,108,50,68,50,570,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
993,Iron Jugulis,94,80,86,122,80,108,570,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
994,Iron Moth,80,70,60,140,110,110,570,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
995,Iron Thorns,100,134,110,70,84,72,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
996,Frigibax,65,75,45,35,45,55,320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
997,Arctibax,90,95,66,45,65,62,423,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
998,Baxcalibur,115,145,92,75,86,87,600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
999,Gimmighoul,45,30,70,75,70,10,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999,Gimmighoul-Roaming,45,30,25,75,45,80,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,Gholdengo,87,60,95,133,91,84,550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1001,Wo-Chien,85,85,100,95,135,70,570,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1002,Chien-Pao,80,120,80,90,65,135,570,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1003,Ting-Lu,155,110,125,55,80,45,570,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1004,Chi-Yu,55,80,80,135,120,100,570,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1005,Roaring Moon,105,139,71,55,101,119,590,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Iron Valiant,74,130,90,120,60,116,590,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1007,Koraidon,100,135,115,85,100,135,670,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1008,Miraidon,100,85,100,135,115,135,670,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,Walking Wake,99,83,91,125,83,109,590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1010,Iron Leaves,90,130,88,70,108,104,590,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1011,Dipplin,80,80,110,95,80,40,485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1012,Poltchageist,40,45,45,74,54,50,308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1012,Poltchageist-Artisan,40,45,45,74,54,50,308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1013,Sinistcha,71,60,106,121,80,70,508,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1013,Sinistcha-Masterpiece,71,60,106,121,80,70,508,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1014,Okidogi,88,128,115,58,86,80,555,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1015,Munkidori,88,75,66,130,90,106,555,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1016,Fezandipiti,88,91,82,70,125,99,555,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1017,Ogerpon,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,Ogerpon-Wellspring,80,120,84,60,96,110,550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1017,Ogerpon-Hearthflame,80,120,84,60,96,110,550,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
